BGGId,Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,ComMinPlaytime,ComMaxPlaytime,IsReimplementation,Kickstarted,Score_strategygames,Score_abstracts,Score_familygames,Score_thematic,Score_cgs,Score_wargames,Score_partygames,Score_childrensgames,Rating,Avg_popularity_log,NumAlternates_log,NumImplementations_log,NumExpansions_log,NumWeightVotes_log,Cluster_KMeans,Cluster_Ward,Cluster_DBSCAN
1879,Arena: Morituri te salutant,1997,3.7778,2,5,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.343805421853684,0.0,0.0,0.0,2.302585092994046,0,0,0
12963,Succession: Intrigue in the Royal Court,2004,2.0312,2,5,14.0,90.0,90.0,0,0,0.0004478280340349,0.0,0.0,0.0008896797153024,0.0,0.0,0.0,0.0,1,5.339139361068292,0.0,0.0,0.0,3.49650756146648,0,0,0
254227,Crazy Eggz,2018,1.0,2,4,4.0,15.0,15.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.458215773031428,1.791759469228055,0.6931471805599453,0.0,0.6931471805599453,1,0,0
16368,Wie Waldi,2005,1.0,2,4,8.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.091042453358316,0.0,0.0,0.0,1.3862943611198906,1,0,0
148918,Scriba,2011,1.3333,2,4,10.0,90.0,90.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4760986898352733,0.0,0.6931471805599453,0.0,1.3862943611198906,1,0,0
129090,Roll For It!,2011,1.0435,2,4,5.0,30.0,30.0,0,1,0.0,0.0,0.0009737098344693,0.0,0.0,0.0,0.0,0.0,2,7.620705086838262,0.0,1.3862943611198906,0.0,4.532599493153256,1,0,0
38430,Timber Tom,2008,1.8182,2,4,7.0,30.0,90.0,0,0,0.0,0.0,0.0007627765064836,0.0,0.0,0.0,0.0,0.0,2,5.613128106388071,0.0,0.0,0.6931471805599453,4.02535169073515,1,0,0
6971,Jeopardy! Simpsons Edition,2003,1.25,3,5,10.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.663439094112067,0.0,0.0,0.0,1.6094379124341005,1,0,0
18695,Lightning: War on Terror,2005,1.2,2,4,8.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.918667548146815,0.0,0.0,0.0,1.791759469228055,1,0,0
147537,Malifaux (Second Edition),2013,3.8929,2,2,13.0,90.0,120.0,1,0,0.0008,0.0,0.0,0.0022779043280182,0.0,0.0,0.0,0.0,3,5.68697535633982,0.0,1.0986122886681098,4.5217885770490405,3.367295829986474,0,1,0
302388,Back to the Future: Back in Time,2020,2.3171,2,4,9.0,50.0,50.0,0,0,0.0,0.0,0.0,0.0035714285714285,0.0,0.0,0.0,0.0,3,7.525819653417726,0.0,0.0,0.0,3.737669618283368,0,0,0
316,Chase,1985,2.6579,2,2,8.0,45.0,45.0,0,0,0.0,0.0052910052910052,0.0,0.0,0.0,0.0,0.0,0.0,2,5.494432245474327,0.0,0.0,0.0,3.6635616461296463,0,0,0
220520,Caverna: Cave vs Cave,2017,2.5855,1,2,10.0,20.0,40.0,1,0,0.0025062656641604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8.360227441884591,2.19722457733622,0.6931471805599453,0.6931471805599453,5.030437921392435,0,0,0
227893,Smile,2017,1.125,3,5,7.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.252545937762584,0.0,0.0,0.0,2.19722457733622,1,0,0
10998,Word Jam,2004,1.3529,5,12,10.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.854631045619675,0.0,0.0,0.0,2.8903717578961645,1,0,0
266092,MonsterSlap,2018,1.0,2,4,10.0,15.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.091042453358316,0.6931471805599453,0.0,0.0,0.6931471805599453,1,0,0
89898,Faux•Cabulary,2011,1.1111,3,7,6.0,20.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.143610976787056,0.0,0.0,1.0986122886681098,2.302585092994046,1,0,0
11404,LetterFlip,2004,1.3077,2,2,7.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.013375499688434,0.0,0.0,0.0,2.6390573296152584,1,0,0
1120,Silver Mine,1992,1.75,2,6,8.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.729701448634192,1.0986122886681098,0.0,0.0,1.6094379124341005,1,0,0
41490,Phantom Leader,2010,2.6,1,1,13.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0039215686274509,0.0,0.0,3,6.052873175236625,0.0,0.6931471805599453,0.0,4.262679877041316,0,1,1
128938,Pack of Heroes,2014,2.0,2,2,9.0,20.0,20.0,0,1,0.0,0.0,0.000667556742323,0.0011933174224343,0.0,0.0,0.0,0.0,2,5.704892968940229,0.0,0.0,0.6931471805599453,3.1354942159291497,1,1,0
153710,Dodge Dice,2014,1.0,2,6,10.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9765615265657175,0.0,0.0,0.0,1.6094379124341005,1,0,0
163967,Tiny Epic Galaxies,2015,2.1554,1,5,10.0,30.0,45.0,0,1,0.0043859649122807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9.35105837891506,1.791759469228055,1.0986122886681098,1.3862943611198906,6.09807428216624,0,1,0
152470,Fief: France 1429,2015,3.8,3,6,13.0,120.0,240.0,1,1,0.0017482517482517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.410750323632939,1.0986122886681098,1.6094379124341005,2.19722457733622,5.017279836814924,0,0,0
13647,Warlord,2004,2.7857,2,8,10.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.013375499688434,0.6931471805599453,0.0,2.079441541679836,2.70805020110221,0,0,0
101013,Ninja: Legend of the Scorpion Clan,2011,2.6512,2,4,12.0,45.0,45.0,0,0,0.0006226650062266,0.0,0.0,0.0014727540500736,0.0,0.0,0.0,0.0,2,6.259581464064923,0.6931471805599453,0.0,0.6931471805599453,3.784189633918261,0,1,0
9214,Manga Manga,2004,1.1333,2,6,6.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.396653267268898,0.0,0.0,0.0,2.772588722239781,1,0,0
173408,Legends of Empires,2016,3.5,1,4,11.0,75.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.4657359027997265,0.6931471805599453,0.0,0.0,1.0986122886681098,0,1,0
3240,Victory at Sea,1992,2.3333,2,2,14.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003858024691358,0.0,0.0,2,3.821368637160015,0.0,0.0,0.0,2.302585092994046,0,1,0
40385,The Bulge,2008,2.3333,2,2,16.0,240.0,240.0,1,0,0.0,0.0,0.0,0.0,0.0,0.000544069640914,0.0,0.0,3,4.321922710604176,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,0,1,0
151016,Provincia Romana,2014,2.5,2,6,11.0,90.0,90.0,0,0,0.000470145745181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.475067878292536,0.0,0.0,0.0,2.833213344056216,0,0,0
280106,Britannia: Classic and Duel Edition,2020,3.5714,2,4,14.0,90.0,240.0,1,0,0.0005102040816326,0.0,0.0,0.0,0.0,0.0009469696969696,0.0,0.0,3,5.060483099823824,0.0,0.6931471805599453,0.0,2.079441541679836,0,1,0
238656,Tiny Epic Defenders (Second Edition),2018,2.0303,1,4,9.0,30.0,60.0,1,1,0.0010976948408342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.396335293800808,0.0,0.6931471805599453,1.3862943611198906,3.5263605246161616,1,0,0
40455,Skirmish Wars: Advance Tactics,2009,2.3333,2,4,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003849114703618,0.0,0.0,3,4.787491742782046,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,1,0,0
170190,Time Jockeys,2016,1.75,2,6,10.0,25.0,25.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.394449154672439,0.0,0.0,1.0986122886681098,1.6094379124341005,1,0,0
5396,Trade Winds,1960,1.6,2,6,10.0,90.0,90.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.737669618283368,0.0,0.6931471805599453,0.0,1.791759469228055,1,0,0
156836,De Mol,2014,2.0,3,6,15.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.820281565605037,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,1,0,0
155068,Arcadia Quest,2014,2.535,2,4,9.0,60.0,60.0,0,1,0.0,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,3,8.772661941503367,0.6931471805599453,1.0986122886681098,3.871201010907891,5.799092654460526,0,1,0
24125,Gangster,1994,1.6667,2,6,10.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.49650756146648,0.0,0.0,0.0,1.9459101490553128,1,0,0
80934,Cité,2010,2.0,3,4,12.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.73911815849783,0.6931471805599453,0.0,0.0,1.791759469228055,1,0,0
175742,Alien Wars,2015,1.2,2,6,7.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.852030263919617,0.0,0.0,0.0,1.791759469228055,1,0,0
6365,The Totally Insane Card Game,1993,2.2857,3,12,8.0,30.0,30.0,0,0,0.0,0.0010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7765850345330416,0.0,0.0,0.0,2.079441541679836,1,0,0
8232,Zauberschwert & Drachenei,2003,1.9273,2,4,10.0,45.0,45.0,0,0,0.0005213764337851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.955837369464831,0.6931471805599453,0.0,1.6094379124341005,4.02535169073515,1,0,0
2417,Charge it!,1972,1.0,2,6,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.93834031374552,0.0,0.0,0.0,1.6094379124341005,1,0,0
38694,Godzilla: Kaiju World Wars,2011,2.1053,2,4,8.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.410156848303572,0.6931471805599453,0.0,0.0,2.995732273553991,1,0,0
236199,Steven Universe y las Gemas de Cristal,2017,2.0,2,4,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.41224721784874,0.0,0.0,0.0,1.3862943611198906,1,0,0
169470,Lemuria,2014,2.8571,3,4,14.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.041272263558145,1.3862943611198906,0.0,0.0,2.079441541679836,0,0,0
278304,Fief: France Edition,2021,3.8,3,6,12.0,60.0,180.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.477336814478207,0.0,0.6931471805599453,0.0,1.791759469228055,0,0,0
1829,Risk 2210 A.D.,2001,2.7197,2,5,11.0,240.0,240.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0016447368421052,0.0,0.0,2,8.348537825386098,0.0,0.6931471805599453,2.772588722239781,6.403574197934815,0,1,0
38981,Bobby Sitter,2008,1.0,2,6,5.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026525198938992,1,4.9028025892930405,0.6931471805599453,0.0,0.0,2.8903717578961645,1,0,0
173047,Nevermore,2015,1.8571,3,6,10.0,45.0,60.0,0,0,0.0,0.0,0.0012048192771084,0.0,0.0,0.0,0.0,0.0,2,6.696210863511279,0.0,0.0,0.6931471805599453,3.58351893845611,1,0,0
2543,Pompeji,2001,1.5385,2,4,9.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.45389559836648,0.0,0.0,0.0,3.295836866004329,1,0,0
11413,Squint Junior,2004,1.0,3,8,6.0,20.0,20.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025641025641025,2,3.555348061489413,0.0,0.6931471805599453,0.0,1.791759469228055,1,0,0
142988,Hunters of Arcfall,2014,1.4286,2,6,8.0,30.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.058366696917446,0.0,0.0,0.0,3.091042453358316,1,0,0
142325,Kobayakawa,2013,1.1905,3,6,9.0,15.0,15.0,0,0,0.0,0.0,0.0011750881316098,0.0,0.0,0.0,0.0048543689320388,0.0,2,7.00971000150513,0.6931471805599453,0.0,0.0,4.442651256490317,1,0,0
297674,Pacific Rails Inc.,2020,3.3333,2,4,14.0,60.0,90.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.993129826427043,0.0,0.0,0.0,2.5649493574615367,0,1,0
205637,Arkham Horror: The Card Game,2016,3.4738,1,2,13.0,60.0,120.0,0,0,0.0,0.0,0.0,0.0909090909090909,1.0,0.0,0.0,0.0,3,10.024849361920896,2.4849066497880004,0.0,4.442651256490317,6.956545443151569,0,1,-1
126996,King's Forge,2014,2.2805,2,4,9.0,45.0,60.0,0,1,0.0010214504596527,0.0,0.0018903591682419,0.0,0.0,0.0,0.0,0.0,2,6.951453134247856,0.0,0.0,2.3978952727983707,4.418840607796598,0,0,0
188758,Gladiatores: Blood for Roses,2020,3.0,2,5,12.0,60.0,90.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.884994333040227,0.0,0.0,0.0,0.6931471805599453,0,0,0
142980,Nanahoshi,2013,1.75,2,2,6.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.276666119016055,1.3862943611198906,0.0,0.0,1.6094379124341005,1,0,0
22532,Wings of War: The Dawn of World War II,2007,1.964,2,6,11.0,45.0,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0024570024570024,0.0,0.0,2,6.723832440821209,1.0986122886681098,1.9459101490553128,1.9459101490553128,4.941642422609304,1,1,0
178302,Welcome to Centerville,2017,2.4,2,4,10.0,40.0,80.0,0,0,0.0007892659826361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.180016653652572,0.0,0.0,0.0,3.4339872044851463,0,1,0
224999,Witching Hour,2017,1.0,2,5,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.762173934797756,0.0,0.0,0.0,1.3862943611198906,1,0,0
171626,Lotti Karotti: Das Hasenrennen,2015,1.0,2,4,4.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.394449154672439,1.0986122886681098,0.0,0.0,1.3862943611198906,1,0,0
9578,Goosebumps: One Day at Horrorland Game,1996,1.4,2,4,5.0,45.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020876826722338,1,3.821368637160015,0.0,0.0,0.0,1.791759469228055,1,0,0
15548,Trivial Pursuit: DVD – The Lord Of The Rings Trilogy Edition,2004,1.5714,2,4,10.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.502617830060767,0.0,0.0,0.0,2.70805020110221,1,0,0
152237,Pairs,2014,1.1458,2,8,6.0,15.0,15.0,0,1,0.0,0.0,0.0011848341232227,0.0,0.0,0.0,0.0,0.0,2,7.558864448195184,2.772588722239781,0.0,0.0,4.574710978503383,1,0,0
160537,Code Monkey Island,2014,1.5,2,4,5.0,45.0,45.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.8430301339411943,0.0,0.0,0.0,1.0986122886681098,1,0,0
49394,Battleground Fantasy Warfare: Dwarves of Runegard,2006,2.3333,2,2,14.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005232862375719,0.0,0.0,3,4.721470641684252,0.0,0.0,0.6931471805599453,1.3862943611198906,1,1,0
220774,Codenames: Marvel,2017,1.1111,2,8,12.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.047807034429893,0.0,0.0,0.0,2.302585092994046,1,0,0
194998,Mad Love,2018,1.0,2,2,10.0,5.0,10.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.088773517172645,0.0,0.6931471805599453,0.0,1.0986122886681098,1,0,0
36538,Dracula: El Vampiro del Castillo,1986,2.0,2,4,8.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.232121051618221,0.0,0.0,0.0,1.3862943611198906,1,0,0
42704,Mi Tierra,2010,3.0,2,4,12.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.267363726353742,0.0,0.6931471805599453,0.0,1.3862943611198906,0,0,0
34376,Captain Clueless: Lost in the Caribbean,2008,1.0,4,8,5.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.458215773031428,0.6931471805599453,0.0,0.0,2.079441541679836,1,0,0
237087,DropMix,2017,1.3182,1,6,6.0,15.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068027210884353,0.0,2,7.05617528410041,0.0,0.0,3.218875824868201,3.1354942159291497,1,0,0
24784,Piraci: Córka Gubernatora,2006,2.2143,2,6,10.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.355735007585398,0.0,0.0,0.0,2.70805020110221,0,0,0
181319,Familiar's Trouble,2014,1.6667,3,3,10.0,15.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.006180943746876,1.3862943611198906,0.0,1.9459101490553128,1.3862943611198906,1,0,0
207347,London After Midnight 2: Sherlock in Hell,2016,1.3333,2,6,10.0,10.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.321922710604176,0.0,0.0,0.0,1.3862943611198906,1,0,0
212450,Crossroads of Heroes,2018,2.4444,2,5,10.0,45.0,90.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.113993807083409,0.6931471805599453,0.0,0.6931471805599453,2.302585092994046,0,0,0
148282,Black Hat,2015,2.4,2,6,8.0,30.0,45.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.90527477843843,0.0,0.6931471805599453,0.6931471805599453,2.3978952727983707,1,0,0
11766,SS Amerika,1990,3.6667,2,4,14.0,180.0,180.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003913894324853,0.0,0.0,2,4.666578814116735,0.0,0.0,0.0,2.302585092994046,0,1,0
3156,The Warriors of Batak,1982,2.0,2,2,14.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003158559696778,0.0,0.0,1,4.543294782270004,0.0,0.0,0.0,0.6931471805599453,1,1,0
208808,Cinco Linko,2016,1.1538,2,4,4.0,5.0,15.0,0,0,0.0,0.0036630036630036,0.0,0.0,0.0,0.0,0.0,0.0,2,5.838701792555572,0.6931471805599453,0.6931471805599453,0.0,2.6390573296152584,1,0,0
26918,"Flintlock: Black Powder, Cold Steel -  Volume I: Carolina Rebels",2008,3.25,1,2,15.0,120.0,120.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0003301419610432,0.0,0.0,2,4.5145158177199605,0.6931471805599453,0.0,0.0,2.19722457733622,0,1,0
8964,Funny Bunny,1999,1.0,2,4,3.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017953321364452,1,6.170307839525612,2.4849066497880004,1.0986122886681098,0.0,3.9889840465642745,1,0,0
128664,Timeline,2012,1.1515,2,8,9.0,15.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055555555555555,0.0,2,6.866586001944066,1.791759469228055,0.0,0.0,4.204692619390966,1,0,0
29741,Banqi,1970,1.5,2,2,8.0,15.0,15.0,0,0,0.0,0.0012870012870012,0.0,0.0,0.0,0.0,0.0,0.0,1,2.9789251552376097,1.3862943611198906,0.0,0.0,1.9459101490553128,1,0,0
249166,Zoned Out,2020,2.0,2,4,10.0,30.0,45.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.679040034554547,0.0,0.0,0.0,1.0986122886681098,1,0,0
321506,Fröccs,2020,1.5,2,6,11.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.9951379121386528,0.0,0.0,0.0,1.9459101490553128,1,0,0
234673,1918: Brother Against Brother,2018,2.2222,2,2,14.0,120.0,180.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0009746588693957,0.0,0.0,3,4.543294782270004,0.6931471805599453,0.0,0.0,2.302585092994046,0,1,0
4475,Unexpected Treasures,2002,1.34,3,6,9.0,30.0,30.0,0,0,0.0,0.0,0.0008250825082508,0.0,0.0,0.0,0.0,0.0,2,6.182084906716632,1.6094379124341005,0.0,0.0,3.9318256327243257,1,0,0
18041,Bunco Party,2004,1.25,2,12,10.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.8283137373023015,0.0,0.0,0.0,2.19722457733622,1,0,0
49399,Battleground Fantasy Warfare: Undead Army,2005,2.6667,2,2,14.0,60.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005446623093681,0.0,0.0,2,4.907740870933623,0.0,0.0,0.6931471805599453,1.3862943611198906,0,1,0
8552,I Go!,2003,1.4823,2,4,8.0,30.0,30.0,0,0,0.0,0.0,0.0009910802775024,0.0,0.0,0.0,0.0,0.0,2,6.2324480165505225,0.6931471805599453,0.0,0.0,4.955827057601261,1,0,0
37394,Kayak Chaos,2008,1.1765,2,4,5.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.013375499688434,0.0,0.0,0.0,2.8903717578961645,1,0,0
286439,Import / Export: Definitive Edition,2021,3.5,2,6,21.0,45.0,90.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.833835602904399,0.6931471805599453,1.6094379124341005,0.0,1.0986122886681098,0,1,0
82402,Friesematenten,2010,1.9744,2,4,11.0,45.0,45.0,1,0,0.0,0.0,0.0,0.0,0.0055865921787709,0.0,0.0,0.0,2,5.978885764901122,0.6931471805599453,0.6931471805599453,1.0986122886681098,3.688879454113936,1,1,0
9342,Fifth Avenue,2004,2.6476,2,4,13.0,60.0,100.0,0,0,0.0005656108597285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.504288173536645,0.0,0.0,0.0,4.663439094112067,0,1,0
287742,TIME Stories Revolution: The Hadal Project,2020,2.7143,1,4,10.0,180.0,180.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.706047008387992,2.079441541679836,0.6931471805599453,0.6931471805599453,2.079441541679836,0,0,0
20253,Diaballik,2004,2.0833,2,2,8.0,20.0,20.0,0,0,0.0,0.0024691358024691,0.0,0.0,0.0,0.0,0.0,0.0,2,4.174387269895637,0.0,0.6931471805599453,0.0,2.5649493574615367,1,0,0
245206,The X-Files: Circle of Truth,2018,1.0,2,2,10.0,30.0,45.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.062595033026967,0.0,0.6931471805599453,0.0,1.3862943611198906,1,0,0
285529,Dragon's Breath: The Hatching,2019,1.0,2,4,5.0,20.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.248495242049359,1.0986122886681098,0.0,0.0,1.0986122886681098,1,0,0
21798,HysteriCoach,2006,1.2195,4,15,8.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021321961620469,0.0,1,5.255757752129241,0.6931471805599453,0.0,0.0,3.737669618283368,1,0,0
143075,Luchador! Mexican Wrestling Dice,2013,1.2267,2,6,7.0,15.0,15.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0040485829959514,0.0,2,6.669074988518799,0.6931471805599453,0.0,0.0,4.330733340286331,1,0,0
15999,1825 Unit 3,2004,3.7,2,2,14.0,120.0,120.0,0,0,0.0006075334143377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.176149732573829,0.0,0.0,1.791759469228055,3.044522437723423,0,1,0
590,Mille Bornes,1954,1.2474,2,6,8.0,45.0,45.0,1,0,0.0,0.0,0.0005293806246691,0.0,0.0,0.0,0.0,0.0,1,8.576593534697684,3.332204510175204,1.791759469228055,0.0,6.361302477572996,1,0,0
6368,King Arthur,2003,1.4783,2,4,7.0,90.0,90.0,0,0,0.0,0.0,0.0004559963520291,0.0,0.0,0.0,0.0,0.0,1,5.537334267018537,1.0986122886681098,0.6931471805599453,0.0,3.1780538303479458,1,0,0
260156,Ocean Crisis,2019,2.3333,2,5,6.0,30.0,60.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.2832037287379885,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1,0,0
11701,America Triumphant: The Battle of the Bulge,2003,2.0909,2,2,14.0,90.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0002954209748892,0.0,0.0,1,4.43477720005941,0.0,0.0,0.0,2.4849066497880004,1,1,0
25312,Dampfross 2,1985,2.5,2,6,10.0,75.0,75.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.295015257684252,0.0,0.6931471805599453,0.0,1.6094379124341005,0,0,0
153939,Tortuga,2014,1.8421,2,4,9.0,35.0,35.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.83967219534885,0.0,0.0,1.0986122886681098,2.995732273553991,1,0,0
119899,Gunrunners,2013,1.1818,2,4,12.0,30.0,30.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.319752647268102,0.0,0.6931471805599453,0.6931471805599453,2.4849066497880004,1,0,0
7688,Memory,1959,1.1586,2,6,3.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011976047904191,1,7.306307660265342,6.2422232654551655,0.0,0.0,5.429345628954441,1,0,0
147568,Risk: The Walking Dead – Survival Edition,2013,1.913,2,5,13.0,60.0,60.0,1,0,0.0,0.0,0.0,0.0012004801920768,0.0,0.0005443658138268,0.0,0.0,2,6.104793232414985,0.6931471805599453,0.6931471805599453,0.0,3.1780538303479458,1,0,0
144728,Adventure Time Card Wars: Finn vs. Jake,2014,1.7073,2,2,10.0,30.0,30.0,0,0,0.0,0.0,0.0,0.0,0.006578947368421,0.0,0.0,0.0,1,6.841971538436134,1.0986122886681098,0.0,1.3862943611198906,3.737669618283368,1,1,0
192023,"Demyansk Shield: the Frozen Fortress, February-May 1942",2017,3.0,2,2,16.0,120.0,240.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005920663114268,0.0,0.0,3,4.697445462097262,0.0,0.0,0.0,2.302585092994046,0,1,0
16428,Mr. Bucket,1991,1.0,2,4,4.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012048192771084,1,3.4760986898352733,1.9459101490553128,0.0,0.0,1.6094379124341005,1,0,0
