consequent,antecedent,abs_support,%_support,confidence,lift
MinPlayersBin_Duo,"('PlaytimeBin_Medium(30-60m)', 'WeightBin_Medium', 'Rating_2')",707,4.48063882375309,0.7127016129032258,1.0286031967438032
MinPlayersBin_Duo,"('PlaytimeBin_Short(<30m)', 'Rating_2', 'WeightBin_Easy')",1459,9.246466822992586,0.7120546608101513,1.0276694862273281
MinPlayersBin_Duo,"('PlaytimeBin_Short(<30m)', 'Rating_2')",2070,13.118702072374674,0.7115847370230319,1.0269912709673852
MinPlayersBin_Duo,"('YearBin_Classic', 'Rating_2')",1380,8.745801381583117,0.7098765432098766,1.024525928410193
MinPlayersBin_Duo,"('HasExpansions', 'WeightBin_Medium', 'Rating_2')",562,3.5616959249635594,0.7095959595959596,1.0241209774503472
MinPlayersBin_Duo,"('YearBin_Classic', 'Rating_2', 'WeightBin_Easy')",652,4.132074275936371,0.7094668117519043,1.023934585441626
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'PlaytimeBin_Medium(30-60m)', 'WeightBin_Easy')",623,3.948285696178465,0.7087599544937428,1.0229144170819326
MinPlayersBin_Duo,"('PopularityBin_HighPop', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",967,6.128398504341213,0.7084249084249085,1.022430863444309
MinPlayersBin_Duo,"('YearBin_Modern', 'PlaytimeBin_Short(<30m)')",1267,8.029659674250587,0.7066369213608478,1.0198503596590887
MinPlayersBin_Duo,"('Is_familygames', 'MaxPlayersBin_MidGroup')",662,4.195449648266684,0.7065101387406617,1.0196673812484132
MinPlayersBin_Duo,"('YearBin_Modern', 'PlaytimeBin_Short(<30m)', 'WeightBin_Easy')",822,5.209455605551683,0.7061855670103093,1.0191989446497458
MinPlayersBin_Duo,"('YearBin_Modern', 'PopularityBin_LowPop')",860,5.45028202040687,0.7049180327868853,1.0173695819394735
MinPlayersBin_Duo,"('YearBin_Modern', 'PlaytimeBin_Short(<30m)', 'Rating_2')",707,4.48063882375309,0.7048853439680958,1.017322403957979
MinPlayersBin_Duo,"('PopularityBin_LowPop', 'Rating_2')",1408,8.923252424107991,0.703648175912044,1.0155368670736433
